command,scope,metric,bytes,dimensions_json
005-sizes-1000000-1024-8-8,clearing calculator parity:,dealing,1687580,"{""A"":""16385"",""E"":""16385"",""K"":""1"",""N"":""16385"",""S"":""16385"",""graph"":""cyclic""}"
006-activity-H0-R0-check,native_activity absence_empty,lookup,4,"{""H"":""0"",""R"":""0"",""floor"":""0"",""operations"":""2""}"
006-activity-H0-R0-check,native_activity absence_empty,head,48,"{""H"":""0"",""R"":""0"",""floor"":""0"",""operations"":""2""}"
007-activity-H0-R1-check,native_activity presence,lookup,124,"{""H"":""0"",""R"":""1"",""floor"":""0"",""operations"":""3""}"
007-activity-H0-R1-check,native_activity presence,head,48,"{""H"":""0"",""R"":""1"",""floor"":""0"",""operations"":""3""}"
007-activity-H0-R1-check,native_activity absence_left,lookup,159,"{""H"":""0"",""R"":""1"",""floor"":""0"",""operations"":""3""}"
007-activity-H0-R1-check,native_activity absence_left,head,48,"{""H"":""0"",""R"":""1"",""floor"":""0"",""operations"":""3""}"
007-activity-H0-R1-check,native_activity absence_right,lookup,159,"{""H"":""0"",""R"":""1"",""floor"":""0"",""operations"":""3""}"
007-activity-H0-R1-check,native_activity absence_right,head,48,"{""H"":""0"",""R"":""1"",""floor"":""0"",""operations"":""3""}"
008-activity-H0-R2-check,native_activity presence,lookup,124,"{""H"":""0"",""R"":""2"",""floor"":""0"",""operations"":""4""}"
008-activity-H0-R2-check,native_activity presence,head,48,"{""H"":""0"",""R"":""2"",""floor"":""0"",""operations"":""4""}"
008-activity-H0-R2-check,native_activity absence_left,lookup,159,"{""H"":""0"",""R"":""2"",""floor"":""0"",""operations"":""4""}"
008-activity-H0-R2-check,native_activity absence_left,head,48,"{""H"":""0"",""R"":""2"",""floor"":""0"",""operations"":""4""}"
008-activity-H0-R2-check,native_activity absence_adjacent,lookup,239,"{""H"":""0"",""R"":""2"",""floor"":""0"",""operations"":""4""}"
008-activity-H0-R2-check,native_activity absence_adjacent,head,48,"{""H"":""0"",""R"":""2"",""floor"":""0"",""operations"":""4""}"
008-activity-H0-R2-check,native_activity absence_right,lookup,159,"{""H"":""0"",""R"":""2"",""floor"":""0"",""operations"":""4""}"
008-activity-H0-R2-check,native_activity absence_right,head,48,"{""H"":""0"",""R"":""2"",""floor"":""0"",""operations"":""4""}"
009-activity-H0-R128-check,native_activity presence,lookup,317,"{""H"":""0"",""R"":""128"",""floor"":""0"",""operations"":""130""}"
009-activity-H0-R128-check,native_activity presence,head,48,"{""H"":""0"",""R"":""128"",""floor"":""0"",""operations"":""130""}"
009-activity-H0-R128-check,native_activity absence_left,lookup,352,"{""H"":""0"",""R"":""128"",""floor"":""0"",""operations"":""130""}"
009-activity-H0-R128-check,native_activity absence_left,head,48,"{""H"":""0"",""R"":""128"",""floor"":""0"",""operations"":""130""}"
009-activity-H0-R128-check,native_activity absence_adjacent,lookup,400,"{""H"":""0"",""R"":""128"",""floor"":""0"",""operations"":""130""}"
009-activity-H0-R128-check,native_activity absence_adjacent,head,48,"{""H"":""0"",""R"":""128"",""floor"":""0"",""operations"":""130""}"
009-activity-H0-R128-check,native_activity absence_right,lookup,160,"{""H"":""0"",""R"":""128"",""floor"":""0"",""operations"":""130""}"
009-activity-H0-R128-check,native_activity absence_right,head,48,"{""H"":""0"",""R"":""128"",""floor"":""0"",""operations"":""130""}"
010-activity-H0-R1024-check,native_activity presence,lookup,413,"{""H"":""0"",""R"":""1024"",""floor"":""0"",""operations"":""1026""}"
010-activity-H0-R1024-check,native_activity presence,head,48,"{""H"":""0"",""R"":""1024"",""floor"":""0"",""operations"":""1026""}"
010-activity-H0-R1024-check,native_activity absence_left,lookup,448,"{""H"":""0"",""R"":""1024"",""floor"":""0"",""operations"":""1026""}"
010-activity-H0-R1024-check,native_activity absence_left,head,48,"{""H"":""0"",""R"":""1024"",""floor"":""0"",""operations"":""1026""}"
010-activity-H0-R1024-check,native_activity absence_adjacent,lookup,496,"{""H"":""0"",""R"":""1024"",""floor"":""0"",""operations"":""1026""}"
010-activity-H0-R1024-check,native_activity absence_adjacent,head,48,"{""H"":""0"",""R"":""1024"",""floor"":""0"",""operations"":""1026""}"
010-activity-H0-R1024-check,native_activity absence_right,lookup,160,"{""H"":""0"",""R"":""1024"",""floor"":""0"",""operations"":""1026""}"
010-activity-H0-R1024-check,native_activity absence_right,head,48,"{""H"":""0"",""R"":""1024"",""floor"":""0"",""operations"":""1026""}"
011-activity-H0-R1000000-check,native_activity presence,lookup,702,"{""H"":""0"",""R"":""1000000"",""floor"":""0"",""operations"":""1000002""}"
011-activity-H0-R1000000-check,native_activity presence,head,48,"{""H"":""0"",""R"":""1000000"",""floor"":""0"",""operations"":""1000002""}"
011-activity-H0-R1000000-check,native_activity absence_left,lookup,737,"{""H"":""0"",""R"":""1000000"",""floor"":""0"",""operations"":""1000002""}"
011-activity-H0-R1000000-check,native_activity absence_left,head,48,"{""H"":""0"",""R"":""1000000"",""floor"":""0"",""operations"":""1000002""}"
011-activity-H0-R1000000-check,native_activity absence_adjacent,lookup,785,"{""H"":""0"",""R"":""1000000"",""floor"":""0"",""operations"":""1000002""}"
011-activity-H0-R1000000-check,native_activity absence_adjacent,head,48,"{""H"":""0"",""R"":""1000000"",""floor"":""0"",""operations"":""1000002""}"
011-activity-H0-R1000000-check,native_activity absence_right,lookup,353,"{""H"":""0"",""R"":""1000000"",""floor"":""0"",""operations"":""1000002""}"
011-activity-H0-R1000000-check,native_activity absence_right,head,48,"{""H"":""0"",""R"":""1000000"",""floor"":""0"",""operations"":""1000002""}"
012-activity-H1024-R128-check,native_activity presence,lookup,349,"{""H"":""1024"",""R"":""128"",""floor"":""0"",""operations"":""1155""}"
012-activity-H1024-R128-check,native_activity presence,head,48,"{""H"":""1024"",""R"":""128"",""floor"":""0"",""operations"":""1155""}"
012-activity-H1024-R128-check,native_activity absence_left,lookup,384,"{""H"":""1024"",""R"":""128"",""floor"":""0"",""operations"":""1155""}"
012-activity-H1024-R128-check,native_activity absence_left,head,48,"{""H"":""1024"",""R"":""128"",""floor"":""0"",""operations"":""1155""}"
012-activity-H1024-R128-check,native_activity absence_adjacent,lookup,464,"{""H"":""1024"",""R"":""128"",""floor"":""0"",""operations"":""1155""}"
012-activity-H1024-R128-check,native_activity absence_adjacent,head,48,"{""H"":""1024"",""R"":""128"",""floor"":""0"",""operations"":""1155""}"
012-activity-H1024-R128-check,native_activity absence_right,lookup,224,"{""H"":""1024"",""R"":""128"",""floor"":""0"",""operations"":""1155""}"
012-activity-H1024-R128-check,native_activity absence_right,head,48,"{""H"":""1024"",""R"":""128"",""floor"":""0"",""operations"":""1155""}"
013-activity-H65536-R128-check,native_activity presence,lookup,350,"{""H"":""65536"",""R"":""128"",""floor"":""0"",""operations"":""65667""}"
013-activity-H65536-R128-check,native_activity presence,head,48,"{""H"":""65536"",""R"":""128"",""floor"":""0"",""operations"":""65667""}"
013-activity-H65536-R128-check,native_activity absence_left,lookup,385,"{""H"":""65536"",""R"":""128"",""floor"":""0"",""operations"":""65667""}"
013-activity-H65536-R128-check,native_activity absence_left,head,48,"{""H"":""65536"",""R"":""128"",""floor"":""0"",""operations"":""65667""}"
013-activity-H65536-R128-check,native_activity absence_adjacent,lookup,465,"{""H"":""65536"",""R"":""128"",""floor"":""0"",""operations"":""65667""}"
013-activity-H65536-R128-check,native_activity absence_adjacent,head,48,"{""H"":""65536"",""R"":""128"",""floor"":""0"",""operations"":""65667""}"
013-activity-H65536-R128-check,native_activity absence_right,lookup,225,"{""H"":""65536"",""R"":""128"",""floor"":""0"",""operations"":""65667""}"
013-activity-H65536-R128-check,native_activity absence_right,head,48,"{""H"":""65536"",""R"":""128"",""floor"":""0"",""operations"":""65667""}"
014-activity-H1000000-R128-check,native_activity presence,lookup,510,"{""H"":""1000000"",""R"":""128"",""floor"":""0"",""operations"":""1000131""}"
014-activity-H1000000-R128-check,native_activity presence,head,48,"{""H"":""1000000"",""R"":""128"",""floor"":""0"",""operations"":""1000131""}"
014-activity-H1000000-R128-check,native_activity absence_left,lookup,545,"{""H"":""1000000"",""R"":""128"",""floor"":""0"",""operations"":""1000131""}"
014-activity-H1000000-R128-check,native_activity absence_left,head,48,"{""H"":""1000000"",""R"":""128"",""floor"":""0"",""operations"":""1000131""}"
014-activity-H1000000-R128-check,native_activity absence_adjacent,lookup,625,"{""H"":""1000000"",""R"":""128"",""floor"":""0"",""operations"":""1000131""}"
014-activity-H1000000-R128-check,native_activity absence_adjacent,head,48,"{""H"":""1000000"",""R"":""128"",""floor"":""0"",""operations"":""1000131""}"
014-activity-H1000000-R128-check,native_activity absence_right,lookup,417,"{""H"":""1000000"",""R"":""128"",""floor"":""0"",""operations"":""1000131""}"
014-activity-H1000000-R128-check,native_activity absence_right,head,48,"{""H"":""1000000"",""R"":""128"",""floor"":""0"",""operations"":""1000131""}"
015-payout-H0-W0-check,native_payout empty_commit,opening,43,"{""H"":""0"",""N"":""1000000"",""W"":""0"",""floor"":""0"",""operations"":""2""}"
015-payout-H0-W0-check,native_payout empty_commit,artifact,46,"{""H"":""0"",""N"":""1000000"",""W"":""0"",""floor"":""0"",""operations"":""2""}"
015-payout-H0-W0-check,native_payout empty_commit,head,48,"{""H"":""0"",""N"":""1000000"",""W"":""0"",""floor"":""0"",""operations"":""2""}"
016-payout-H0-W1-check,native_payout current_first,opening,75,"{""H"":""0"",""N"":""1000000"",""W"":""1"",""floor"":""0"",""operations"":""3""}"
016-payout-H0-W1-check,native_payout current_first,artifact,105,"{""H"":""0"",""N"":""1000000"",""W"":""1"",""floor"":""0"",""operations"":""3""}"
016-payout-H0-W1-check,native_payout current_first,head,48,"{""H"":""0"",""N"":""1000000"",""W"":""1"",""floor"":""0"",""operations"":""3""}"
016-payout-H0-W1-check,native_payout current_middle,opening,75,"{""H"":""0"",""N"":""1000000"",""W"":""1"",""floor"":""0"",""operations"":""3""}"
016-payout-H0-W1-check,native_payout current_middle,artifact,105,"{""H"":""0"",""N"":""1000000"",""W"":""1"",""floor"":""0"",""operations"":""3""}"
016-payout-H0-W1-check,native_payout current_middle,head,48,"{""H"":""0"",""N"":""1000000"",""W"":""1"",""floor"":""0"",""operations"":""3""}"
016-payout-H0-W1-check,native_payout current_last,opening,75,"{""H"":""0"",""N"":""1000000"",""W"":""1"",""floor"":""0"",""operations"":""3""}"
016-payout-H0-W1-check,native_payout current_last,artifact,105,"{""H"":""0"",""N"":""1000000"",""W"":""1"",""floor"":""0"",""operations"":""3""}"
016-payout-H0-W1-check,native_payout current_last,head,48,"{""H"":""0"",""N"":""1000000"",""W"":""1"",""floor"":""0"",""operations"":""3""}"
016-payout-H0-W1-check,native_payout old_after_append,opening,107,"{""H"":""0"",""N"":""1000000"",""W"":""1"",""floor"":""0"",""operations"":""5""}"
016-payout-H0-W1-check,native_payout old_after_append,artifact,137,"{""H"":""0"",""N"":""1000000"",""W"":""1"",""floor"":""0"",""operations"":""5""}"
016-payout-H0-W1-check,native_payout old_after_append,head,48,"{""H"":""0"",""N"":""1000000"",""W"":""1"",""floor"":""0"",""operations"":""5""}"
016-payout-H0-W1-check,native_payout old_after_floor,opening,107,"{""H"":""0"",""N"":""1000000"",""W"":""1"",""floor"":""2"",""operations"":""7""}"
016-payout-H0-W1-check,native_payout old_after_floor,artifact,137,"{""H"":""0"",""N"":""1000000"",""W"":""1"",""floor"":""2"",""operations"":""7""}"
016-payout-H0-W1-check,native_payout old_after_floor,head,48,"{""H"":""0"",""N"":""1000000"",""W"":""1"",""floor"":""2"",""operations"":""7""}"
017-payout-H0-W1024-check,native_payout current_first,opening,364,"{""H"":""0"",""N"":""1000000"",""W"":""1024"",""floor"":""0"",""operations"":""1026""}"
017-payout-H0-W1024-check,native_payout current_first,artifact,394,"{""H"":""0"",""N"":""1000000"",""W"":""1024"",""floor"":""0"",""operations"":""1026""}"
017-payout-H0-W1024-check,native_payout current_first,head,48,"{""H"":""0"",""N"":""1000000"",""W"":""1024"",""floor"":""0"",""operations"":""1026""}"
017-payout-H0-W1024-check,native_payout current_middle,opening,364,"{""H"":""0"",""N"":""1000000"",""W"":""1024"",""floor"":""0"",""operations"":""1026""}"
017-payout-H0-W1024-check,native_payout current_middle,artifact,394,"{""H"":""0"",""N"":""1000000"",""W"":""1024"",""floor"":""0"",""operations"":""1026""}"
017-payout-H0-W1024-check,native_payout current_middle,head,48,"{""H"":""0"",""N"":""1000000"",""W"":""1024"",""floor"":""0"",""operations"":""1026""}"
017-payout-H0-W1024-check,native_payout current_last,opening,76,"{""H"":""0"",""N"":""1000000"",""W"":""1024"",""floor"":""0"",""operations"":""1026""}"
017-payout-H0-W1024-check,native_payout current_last,artifact,106,"{""H"":""0"",""N"":""1000000"",""W"":""1024"",""floor"":""0"",""operations"":""1026""}"
017-payout-H0-W1024-check,native_payout current_last,head,48,"{""H"":""0"",""N"":""1000000"",""W"":""1024"",""floor"":""0"",""operations"":""1026""}"
017-payout-H0-W1024-check,native_payout old_after_append,opening,364,"{""H"":""0"",""N"":""1000000"",""W"":""1024"",""floor"":""0"",""operations"":""1028""}"
017-payout-H0-W1024-check,native_payout old_after_append,artifact,394,"{""H"":""0"",""N"":""1000000"",""W"":""1024"",""floor"":""0"",""operations"":""1028""}"
017-payout-H0-W1024-check,native_payout old_after_append,head,48,"{""H"":""0"",""N"":""1000000"",""W"":""1024"",""floor"":""0"",""operations"":""1028""}"
017-payout-H0-W1024-check,native_payout old_after_floor,opening,364,"{""H"":""0"",""N"":""1000000"",""W"":""1024"",""floor"":""1025"",""operations"":""1030""}"
017-payout-H0-W1024-check,native_payout old_after_floor,artifact,394,"{""H"":""0"",""N"":""1000000"",""W"":""1024"",""floor"":""1025"",""operations"":""1030""}"
017-payout-H0-W1024-check,native_payout old_after_floor,head,48,"{""H"":""0"",""N"":""1000000"",""W"":""1024"",""floor"":""1025"",""operations"":""1030""}"
018-payout-H0-W500000-check,native_payout current_first,opening,621,"{""H"":""0"",""N"":""1000000"",""W"":""500000"",""floor"":""0"",""operations"":""500002""}"
018-payout-H0-W500000-check,native_payout current_first,artifact,651,"{""H"":""0"",""N"":""1000000"",""W"":""500000"",""floor"":""0"",""operations"":""500002""}"
018-payout-H0-W500000-check,native_payout current_first,head,48,"{""H"":""0"",""N"":""1000000"",""W"":""500000"",""floor"":""0"",""operations"":""500002""}"
018-payout-H0-W500000-check,native_payout current_middle,opening,621,"{""H"":""0"",""N"":""1000000"",""W"":""500000"",""floor"":""0"",""operations"":""500002""}"
018-payout-H0-W500000-check,native_payout current_middle,artifact,651,"{""H"":""0"",""N"":""1000000"",""W"":""500000"",""floor"":""0"",""operations"":""500002""}"
018-payout-H0-W500000-check,native_payout current_middle,head,48,"{""H"":""0"",""N"":""1000000"",""W"":""500000"",""floor"":""0"",""operations"":""500002""}"
018-payout-H0-W500000-check,native_payout current_last,opening,269,"{""H"":""0"",""N"":""1000000"",""W"":""500000"",""floor"":""0"",""operations"":""500002""}"
018-payout-H0-W500000-check,native_payout current_last,artifact,299,"{""H"":""0"",""N"":""1000000"",""W"":""500000"",""floor"":""0"",""operations"":""500002""}"
018-payout-H0-W500000-check,native_payout current_last,head,48,"{""H"":""0"",""N"":""1000000"",""W"":""500000"",""floor"":""0"",""operations"":""500002""}"
018-payout-H0-W500000-check,native_payout old_after_append,opening,621,"{""H"":""0"",""N"":""1000000"",""W"":""500000"",""floor"":""0"",""operations"":""500004""}"
018-payout-H0-W500000-check,native_payout old_after_append,artifact,651,"{""H"":""0"",""N"":""1000000"",""W"":""500000"",""floor"":""0"",""operations"":""500004""}"
018-payout-H0-W500000-check,native_payout old_after_append,head,48,"{""H"":""0"",""N"":""1000000"",""W"":""500000"",""floor"":""0"",""operations"":""500004""}"
018-payout-H0-W500000-check,native_payout old_after_floor,opening,813,"{""H"":""0"",""N"":""1000000"",""W"":""500000"",""floor"":""500001"",""operations"":""500006""}"
018-payout-H0-W500000-check,native_payout old_after_floor,artifact,843,"{""H"":""0"",""N"":""1000000"",""W"":""500000"",""floor"":""500001"",""operations"":""500006""}"
018-payout-H0-W500000-check,native_payout old_after_floor,head,48,"{""H"":""0"",""N"":""1000000"",""W"":""500000"",""floor"":""500001"",""operations"":""500006""}"
019-payout-H0-W1000000-check,native_payout current_first,opening,653,"{""H"":""0"",""N"":""1000000"",""W"":""1000000"",""floor"":""0"",""operations"":""1000002""}"
019-payout-H0-W1000000-check,native_payout current_first,artifact,683,"{""H"":""0"",""N"":""1000000"",""W"":""1000000"",""floor"":""0"",""operations"":""1000002""}"
019-payout-H0-W1000000-check,native_payout current_first,head,48,"{""H"":""0"",""N"":""1000000"",""W"":""1000000"",""floor"":""0"",""operations"":""1000002""}"
019-payout-H0-W1000000-check,native_payout current_middle,opening,653,"{""H"":""0"",""N"":""1000000"",""W"":""1000000"",""floor"":""0"",""operations"":""1000002""}"
019-payout-H0-W1000000-check,native_payout current_middle,artifact,683,"{""H"":""0"",""N"":""1000000"",""W"":""1000000"",""floor"":""0"",""operations"":""1000002""}"
019-payout-H0-W1000000-check,native_payout current_middle,head,48,"{""H"":""0"",""N"":""1000000"",""W"":""1000000"",""floor"":""0"",""operations"":""1000002""}"
019-payout-H0-W1000000-check,native_payout current_last,opening,269,"{""H"":""0"",""N"":""1000000"",""W"":""1000000"",""floor"":""0"",""operations"":""1000002""}"
019-payout-H0-W1000000-check,native_payout current_last,artifact,299,"{""H"":""0"",""N"":""1000000"",""W"":""1000000"",""floor"":""0"",""operations"":""1000002""}"
019-payout-H0-W1000000-check,native_payout current_last,head,48,"{""H"":""0"",""N"":""1000000"",""W"":""1000000"",""floor"":""0"",""operations"":""1000002""}"
019-payout-H0-W1000000-check,native_payout old_after_append,opening,653,"{""H"":""0"",""N"":""1000000"",""W"":""1000000"",""floor"":""0"",""operations"":""1000004""}"
019-payout-H0-W1000000-check,native_payout old_after_append,artifact,683,"{""H"":""0"",""N"":""1000000"",""W"":""1000000"",""floor"":""0"",""operations"":""1000004""}"
019-payout-H0-W1000000-check,native_payout old_after_append,head,48,"{""H"":""0"",""N"":""1000000"",""W"":""1000000"",""floor"":""0"",""operations"":""1000004""}"
019-payout-H0-W1000000-check,native_payout old_after_floor,opening,845,"{""H"":""0"",""N"":""1000000"",""W"":""1000000"",""floor"":""1000001"",""operations"":""1000006""}"
019-payout-H0-W1000000-check,native_payout old_after_floor,artifact,875,"{""H"":""0"",""N"":""1000000"",""W"":""1000000"",""floor"":""1000001"",""operations"":""1000006""}"
019-payout-H0-W1000000-check,native_payout old_after_floor,head,48,"{""H"":""0"",""N"":""1000000"",""W"":""1000000"",""floor"":""1000001"",""operations"":""1000006""}"
020-payout-H1024-W1-check,native_payout historical,opening,364,"{""H"":""1024"",""N"":""1000000"",""W"":""1"",""floor"":""0"",""operations"":""1026""}"
020-payout-H1024-W1-check,native_payout historical,artifact,394,"{""H"":""1024"",""N"":""1000000"",""W"":""1"",""floor"":""0"",""operations"":""1026""}"
020-payout-H1024-W1-check,native_payout historical,head,48,"{""H"":""1024"",""N"":""1000000"",""W"":""1"",""floor"":""0"",""operations"":""1026""}"
020-payout-H1024-W1-check,native_payout historical_refreshed,opening,364,"{""H"":""1024"",""N"":""1000000"",""W"":""1"",""floor"":""0"",""operations"":""1028""}"
020-payout-H1024-W1-check,native_payout historical_refreshed,artifact,394,"{""H"":""1024"",""N"":""1000000"",""W"":""1"",""floor"":""0"",""operations"":""1028""}"
020-payout-H1024-W1-check,native_payout historical_refreshed,head,48,"{""H"":""1024"",""N"":""1000000"",""W"":""1"",""floor"":""0"",""operations"":""1028""}"
020-payout-H1024-W1-check,native_payout current_first,opening,108,"{""H"":""1024"",""N"":""1000000"",""W"":""1"",""floor"":""0"",""operations"":""1028""}"
020-payout-H1024-W1-check,native_payout current_first,artifact,138,"{""H"":""1024"",""N"":""1000000"",""W"":""1"",""floor"":""0"",""operations"":""1028""}"
020-payout-H1024-W1-check,native_payout current_first,head,48,"{""H"":""1024"",""N"":""1000000"",""W"":""1"",""floor"":""0"",""operations"":""1028""}"
020-payout-H1024-W1-check,native_payout current_middle,opening,108,"{""H"":""1024"",""N"":""1000000"",""W"":""1"",""floor"":""0"",""operations"":""1028""}"
020-payout-H1024-W1-check,native_payout current_middle,artifact,138,"{""H"":""1024"",""N"":""1000000"",""W"":""1"",""floor"":""0"",""operations"":""1028""}"
020-payout-H1024-W1-check,native_payout current_middle,head,48,"{""H"":""1024"",""N"":""1000000"",""W"":""1"",""floor"":""0"",""operations"":""1028""}"
020-payout-H1024-W1-check,native_payout current_last,opening,108,"{""H"":""1024"",""N"":""1000000"",""W"":""1"",""floor"":""0"",""operations"":""1028""}"
020-payout-H1024-W1-check,native_payout current_last,artifact,138,"{""H"":""1024"",""N"":""1000000"",""W"":""1"",""floor"":""0"",""operations"":""1028""}"
020-payout-H1024-W1-check,native_payout current_last,head,48,"{""H"":""1024"",""N"":""1000000"",""W"":""1"",""floor"":""0"",""operations"":""1028""}"
020-payout-H1024-W1-check,native_payout old_after_append,opening,140,"{""H"":""1024"",""N"":""1000000"",""W"":""1"",""floor"":""0"",""operations"":""1030""}"
020-payout-H1024-W1-check,native_payout old_after_append,artifact,170,"{""H"":""1024"",""N"":""1000000"",""W"":""1"",""floor"":""0"",""operations"":""1030""}"
020-payout-H1024-W1-check,native_payout old_after_append,head,48,"{""H"":""1024"",""N"":""1000000"",""W"":""1"",""floor"":""0"",""operations"":""1030""}"
020-payout-H1024-W1-check,native_payout old_after_floor,opening,140,"{""H"":""1024"",""N"":""1000000"",""W"":""1"",""floor"":""1027"",""operations"":""1032""}"
020-payout-H1024-W1-check,native_payout old_after_floor,artifact,170,"{""H"":""1024"",""N"":""1000000"",""W"":""1"",""floor"":""1027"",""operations"":""1032""}"
020-payout-H1024-W1-check,native_payout old_after_floor,head,48,"{""H"":""1024"",""N"":""1000000"",""W"":""1"",""floor"":""1027"",""operations"":""1032""}"
021-payout-H65536-W1-check,native_payout historical,opening,557,"{""H"":""65536"",""N"":""1000000"",""W"":""1"",""floor"":""0"",""operations"":""65538""}"
021-payout-H65536-W1-check,native_payout historical,artifact,587,"{""H"":""65536"",""N"":""1000000"",""W"":""1"",""floor"":""0"",""operations"":""65538""}"
021-payout-H65536-W1-check,native_payout historical,head,48,"{""H"":""65536"",""N"":""1000000"",""W"":""1"",""floor"":""0"",""operations"":""65538""}"
021-payout-H65536-W1-check,native_payout historical_refreshed,opening,557,"{""H"":""65536"",""N"":""1000000"",""W"":""1"",""floor"":""0"",""operations"":""65540""}"
021-payout-H65536-W1-check,native_payout historical_refreshed,artifact,587,"{""H"":""65536"",""N"":""1000000"",""W"":""1"",""floor"":""0"",""operations"":""65540""}"
021-payout-H65536-W1-check,native_payout historical_refreshed,head,48,"{""H"":""65536"",""N"":""1000000"",""W"":""1"",""floor"":""0"",""operations"":""65540""}"
021-payout-H65536-W1-check,native_payout current_first,opening,109,"{""H"":""65536"",""N"":""1000000"",""W"":""1"",""floor"":""0"",""operations"":""65540""}"
021-payout-H65536-W1-check,native_payout current_first,artifact,139,"{""H"":""65536"",""N"":""1000000"",""W"":""1"",""floor"":""0"",""operations"":""65540""}"
021-payout-H65536-W1-check,native_payout current_first,head,48,"{""H"":""65536"",""N"":""1000000"",""W"":""1"",""floor"":""0"",""operations"":""65540""}"
021-payout-H65536-W1-check,native_payout current_middle,opening,109,"{""H"":""65536"",""N"":""1000000"",""W"":""1"",""floor"":""0"",""operations"":""65540""}"
021-payout-H65536-W1-check,native_payout current_middle,artifact,139,"{""H"":""65536"",""N"":""1000000"",""W"":""1"",""floor"":""0"",""operations"":""65540""}"
021-payout-H65536-W1-check,native_payout current_middle,head,48,"{""H"":""65536"",""N"":""1000000"",""W"":""1"",""floor"":""0"",""operations"":""65540""}"
021-payout-H65536-W1-check,native_payout current_last,opening,109,"{""H"":""65536"",""N"":""1000000"",""W"":""1"",""floor"":""0"",""operations"":""65540""}"
021-payout-H65536-W1-check,native_payout current_last,artifact,139,"{""H"":""65536"",""N"":""1000000"",""W"":""1"",""floor"":""0"",""operations"":""65540""}"
021-payout-H65536-W1-check,native_payout current_last,head,48,"{""H"":""65536"",""N"":""1000000"",""W"":""1"",""floor"":""0"",""operations"":""65540""}"
021-payout-H65536-W1-check,native_payout old_after_append,opening,141,"{""H"":""65536"",""N"":""1000000"",""W"":""1"",""floor"":""0"",""operations"":""65542""}"
021-payout-H65536-W1-check,native_payout old_after_append,artifact,171,"{""H"":""65536"",""N"":""1000000"",""W"":""1"",""floor"":""0"",""operations"":""65542""}"
021-payout-H65536-W1-check,native_payout old_after_append,head,48,"{""H"":""65536"",""N"":""1000000"",""W"":""1"",""floor"":""0"",""operations"":""65542""}"
021-payout-H65536-W1-check,native_payout old_after_floor,opening,141,"{""H"":""65536"",""N"":""1000000"",""W"":""1"",""floor"":""65539"",""operations"":""65544""}"
021-payout-H65536-W1-check,native_payout old_after_floor,artifact,171,"{""H"":""65536"",""N"":""1000000"",""W"":""1"",""floor"":""65539"",""operations"":""65544""}"
021-payout-H65536-W1-check,native_payout old_after_floor,head,48,"{""H"":""65536"",""N"":""1000000"",""W"":""1"",""floor"":""65539"",""operations"":""65544""}"
022-payout-H1000000-W1-check,native_payout historical,opening,653,"{""H"":""1000000"",""N"":""1000000"",""W"":""1"",""floor"":""0"",""operations"":""1000002""}"
022-payout-H1000000-W1-check,native_payout historical,artifact,683,"{""H"":""1000000"",""N"":""1000000"",""W"":""1"",""floor"":""0"",""operations"":""1000002""}"
022-payout-H1000000-W1-check,native_payout historical,head,48,"{""H"":""1000000"",""N"":""1000000"",""W"":""1"",""floor"":""0"",""operations"":""1000002""}"
022-payout-H1000000-W1-check,native_payout historical_refreshed,opening,653,"{""H"":""1000000"",""N"":""1000000"",""W"":""1"",""floor"":""0"",""operations"":""1000004""}"
022-payout-H1000000-W1-check,native_payout historical_refreshed,artifact,683,"{""H"":""1000000"",""N"":""1000000"",""W"":""1"",""floor"":""0"",""operations"":""1000004""}"
022-payout-H1000000-W1-check,native_payout historical_refreshed,head,48,"{""H"":""1000000"",""N"":""1000000"",""W"":""1"",""floor"":""0"",""operations"":""1000004""}"
022-payout-H1000000-W1-check,native_payout current_first,opening,301,"{""H"":""1000000"",""N"":""1000000"",""W"":""1"",""floor"":""0"",""operations"":""1000004""}"
022-payout-H1000000-W1-check,native_payout current_first,artifact,331,"{""H"":""1000000"",""N"":""1000000"",""W"":""1"",""floor"":""0"",""operations"":""1000004""}"
022-payout-H1000000-W1-check,native_payout current_first,head,48,"{""H"":""1000000"",""N"":""1000000"",""W"":""1"",""floor"":""0"",""operations"":""1000004""}"
022-payout-H1000000-W1-check,native_payout current_middle,opening,301,"{""H"":""1000000"",""N"":""1000000"",""W"":""1"",""floor"":""0"",""operations"":""1000004""}"
022-payout-H1000000-W1-check,native_payout current_middle,artifact,331,"{""H"":""1000000"",""N"":""1000000"",""W"":""1"",""floor"":""0"",""operations"":""1000004""}"
022-payout-H1000000-W1-check,native_payout current_middle,head,48,"{""H"":""1000000"",""N"":""1000000"",""W"":""1"",""floor"":""0"",""operations"":""1000004""}"
022-payout-H1000000-W1-check,native_payout current_last,opening,301,"{""H"":""1000000"",""N"":""1000000"",""W"":""1"",""floor"":""0"",""operations"":""1000004""}"
022-payout-H1000000-W1-check,native_payout current_last,artifact,331,"{""H"":""1000000"",""N"":""1000000"",""W"":""1"",""floor"":""0"",""operations"":""1000004""}"
022-payout-H1000000-W1-check,native_payout current_last,head,48,"{""H"":""1000000"",""N"":""1000000"",""W"":""1"",""floor"":""0"",""operations"":""1000004""}"
022-payout-H1000000-W1-check,native_payout old_after_append,opening,333,"{""H"":""1000000"",""N"":""1000000"",""W"":""1"",""floor"":""0"",""operations"":""1000006""}"
